# kB/2 |X2|/A |X3|/A |X4|/(kA)"Phs(X2) Phs(X3) Phs(X4)
# kB/2 |F2|/A |F3|/A |F4|/(kA)"Phs(F2) Phs(F3) Phs(F4)
   5.941137E-01   1.868706E+00   3.431826E+00   5.200460E+00  -6.355645E+01  -6.782696E+01  -6.743831E+01
   6.108027E-01   1.862141E+00   3.391345E+00   4.950849E+00  -6.263017E+01  -6.728379E+01  -6.699987E+01
   6.274916E-01   1.857372E+00   3.354722E+00   4.733878E+00  -6.169120E+01  -6.673156E+01  -6.656338E+01
   6.441806E-01   1.854715E+00   3.321789E+00   4.546312E+00  -6.075234E+01  -6.616974E+01  -6.614837E+01
   6.608696E-01   1.854362E+00   3.292410E+00   4.385192E+00  -5.983040E+01  -6.559764E+01  -6.578227E+01
   6.775585E-01   1.856330E+00   3.266472E+00   4.247528E+00  -5.894489E+01  -6.501439E+01  -6.549863E+01
   6.942475E-01   1.860429E+00   3.243891E+00   4.130093E+00  -5.811589E+01  -6.441890E+01  -6.533380E+01
   7.109365E-01   1.866258E+00   3.224606E+00   4.029338E+00  -5.736158E+01  -6.380992E+01  -6.532260E+01
   7.276254E-01   1.873220E+00   3.208581E+00   3.941432E+00  -5.669582E+01  -6.318597E+01  -6.549379E+01
   7.443144E-01   1.880581E+00   3.195804E+00   3.862398E+00  -5.612621E+01  -6.254535E+01  -6.586620E+01
   7.610033E-01   1.887543E+00   3.186290E+00   3.788326E+00  -5.565314E+01  -6.188615E+01  -6.644619E+01
   7.776923E-01   1.893327E+00   3.180077E+00   3.715611E+00  -5.526975E+01  -6.120621E+01  -6.722690E+01
   7.943813E-01   1.897246E+00   3.177231E+00   3.641180E+00  -5.496280E+01  -6.050313E+01  -6.818894E+01
   8.110702E-01   1.898772E+00   3.177842E+00   3.562674E+00  -5.471419E+01  -5.977423E+01  -6.930235E+01
   8.277592E-01   1.897570E+00   3.182032E+00   3.478552E+00  -5.450275E+01  -5.901652E+01  -7.052930E+01
   8.444482E-01   1.893517E+00   3.189947E+00   3.388138E+00  -5.430598E+01  -5.822663E+01  -7.182707E+01
   8.611371E-01   1.886696E+00   3.201766E+00   3.291574E+00  -5.410177E+01  -5.740077E+01  -7.315116E+01
   8.778261E-01   1.877376E+00   3.217699E+00   3.189722E+00  -5.386980E+01  -5.653464E+01  -7.445820E+01
   8.945151E-01   1.865981E+00   3.237994E+00   3.084010E+00  -5.359276E+01  -5.562328E+01  -7.570874E+01
   9.112040E-01   1.853048E+00   3.262937E+00   2.976242E+00  -5.325728E+01  -5.466097E+01  -7.686973E+01
   9.278930E-01   1.839180E+00   3.292860E+00   2.868397E+00  -5.285465E+01  -5.364103E+01  -7.791658E+01
   9.445819E-01   1.824996E+00   3.328147E+00   2.762426E+00  -5.238120E+01  -5.255569E+01  -7.883464E+01
   9.612709E-01   1.811082E+00   3.369240E+00   2.660075E+00  -5.183826E+01  -5.139582E+01  -7.961987E+01
   9.779599E-01   1.797949E+00   3.416649E+00   2.562751E+00  -5.123171E+01  -5.015069E+01  -8.027854E+01
   9.946488E-01   1.785999E+00   3.470958E+00   2.471432E+00  -5.057106E+01  -4.880767E+01  -8.082586E+01
   1.011338E+00   1.775505E+00   3.532834E+00   2.386643E+00  -4.986822E+01  -4.735185E+01  -8.128366E+01
   1.028027E+00   1.766612E+00   3.603031E+00   2.308478E+00  -4.913609E+01  -4.576558E+01  -8.167754E+01
   1.044716E+00   1.759345E+00   3.682386E+00   2.236671E+00  -4.838725E+01  -4.402793E+01  -8.203384E+01
   1.061405E+00   1.753635E+00   3.771812E+00   2.170690E+00  -4.763288E+01  -4.211397E+01  -8.237699E+01
   1.078094E+00   1.749347E+00   3.872271E+00   2.109836E+00  -4.688214E+01  -3.999400E+01  -8.272760E+01
   1.094783E+00   1.746307E+00   3.984713E+00   2.053347E+00  -4.614180E+01  -3.763249E+01  -8.310137E+01
   1.111472E+00   1.744331E+00   4.109977E+00   2.000464E+00  -4.541638E+01  -3.498704E+01  -8.350886E+01
   1.128161E+00   1.743238E+00   4.248599E+00   1.950496E+00  -4.470840E+01  -3.200720E+01  -8.395594E+01
   1.144849E+00   1.742870E+00   4.400513E+00   1.902847E+00  -4.401879E+01  -2.863352E+01  -8.444455E+01
   1.161538E+00   1.743092E+00   4.564544E+00   1.857029E+00  -4.334735E+01  -2.479723E+01  -8.497368E+01
   1.178227E+00   1.743798E+00   4.737667E+00   1.812661E+00  -4.269312E+01  -2.042142E+01  -8.554031E+01
   1.194916E+00   1.744907E+00   4.913948E+00   1.769460E+00  -4.205472E+01  -1.542516E+01  -8.614022E+01
   1.211605E+00   1.746362E+00   5.083274E+00   1.727224E+00  -4.143061E+01  -9.732698E+00  -8.676868E+01
   1.228294E+00   1.748126E+00   5.230248E+00   1.685819E+00  -4.081921E+01  -3.290130E+00  -8.742086E+01
   1.244983E+00   1.750174E+00   5.334149E+00   1.645160E+00  -4.021906E+01   3.909629E+00  -8.809216E+01
   1.261672E+00   1.752499E+00   5.371309E+00   1.605200E+00  -3.962886E+01   1.179762E+01  -8.877844E+01
   1.278361E+00   1.755096E+00   5.320855E+00   1.565917E+00  -3.904747E+01   2.020796E+01  -8.947603E+01
   1.295050E+00   1.757972E+00   5.172512E+00   1.527305E+00  -3.847395E+01   2.888368E+01  -9.018183E+01
   1.311739E+00   1.761136E+00   4.932215E+00   1.489370E+00  -3.790750E+01   3.751955E+01  -9.089324E+01
   1.328428E+00   1.764601E+00   4.621192E+00   1.452121E+00  -3.734749E+01   4.582832E+01  -9.160811E+01
   1.345117E+00   1.768382E+00   4.268690E+00   1.415572E+00  -3.679340E+01   5.359781E+01  -9.232476E+01
   1.361806E+00   1.772495E+00   3.903160E+00   1.379734E+00  -3.624483E+01   6.071409E+01  -9.304183E+01
   1.378495E+00   1.776958E+00   3.546521E+00   1.344617E+00  -3.570145E+01   6.715080E+01  -9.375829E+01
   1.395184E+00   1.781791E+00   3.212628E+00   1.310231E+00  -3.516302E+01   7.294164E+01  -9.447336E+01
   1.411873E+00   1.787014E+00   2.908465E+00   1.276581E+00  -3.462934E+01   7.815228E+01  -9.518646E+01
   1.428562E+00   1.792647E+00   2.636225E+00   1.243671E+00  -3.410025E+01   8.285952E+01  -9.589721E+01
   1.445251E+00   1.798713E+00   2.395225E+00   1.211501E+00  -3.357565E+01   8.713871E+01  -9.660537E+01
   1.461940E+00   1.805234E+00   2.183277E+00   1.180069E+00  -3.305543E+01   9.105733E+01  -9.731082E+01
   1.478629E+00   1.812236E+00   1.997568E+00   1.149372E+00  -3.253954E+01   9.467251E+01  -9.801354E+01
   1.495318E+00   1.819744E+00   1.835153E+00   1.119404E+00  -3.202791E+01   9.803071E+01  -9.871359E+01
   1.512007E+00   1.827787E+00   1.693215E+00   1.090158E+00  -3.152052E+01   1.011683E+02  -9.941111E+01
   1.528696E+00   1.836394E+00   1.569181E+00   1.061625E+00  -3.101732E+01   1.041129E+02  -1.001063E+02
   1.545385E+00   1.845598E+00   1.460760E+00   1.033796E+00  -3.051831E+01   1.068842E+02  -1.007994E+02
   1.562074E+00   1.855433E+00   1.365939E+00   1.006659E+00  -3.002345E+01   1.094955E+02  -1.014908E+02
   1.578763E+00   1.865936E+00   1.282960E+00   9.802036E-01  -2.953273E+01   1.119550E+02  -1.021808E+02
   1.595452E+00   1.877150E+00   1.210294E+00   9.544172E-01  -2.904614E+01   1.142663E+02  -1.028697E+02
   1.612140E+00   1.889117E+00   1.146608E+00   9.292875E-01  -2.856368E+01   1.164301E+02  -1.035582E+02
   1.628829E+00   1.901887E+00   1.090743E+00   9.048014E-01  -2.808532E+01   1.184447E+02  -1.042466E+02
   1.645518E+00   1.915513E+00   1.041683E+00   8.809459E-01  -2.761106E+01   1.203072E+02  -1.049355E+02
   1.662207E+00   1.930053E+00   9.985407E-01   8.577075E-01  -2.714089E+01   1.220137E+02  -1.056255E+02
   1.678896E+00   1.945572E+00   9.605389E-01   8.350727E-01  -2.667479E+01   1.235603E+02  -1.063173E+02
   1.695585E+00   1.962142E+00   9.269944E-01   8.130279E-01  -2.621273E+01   1.249436E+02  -1.070117E+02
   1.712274E+00   1.979841E+00   8.973078E-01   7.915592E-01  -2.575471E+01   1.261608E+02  -1.077094E+02
   1.728963E+00   1.998756E+00   8.709527E-01   7.706529E-01  -2.530070E+01   1.272103E+02  -1.084115E+02
   1.745652E+00   2.018987E+00   8.474678E-01   7.502949E-01  -2.485067E+01   1.280914E+02  -1.091189E+02
   1.762341E+00   2.040644E+00   8.264492E-01   7.304712E-01  -2.440459E+01   1.288046E+02  -1.098328E+02
   1.779030E+00   2.063850E+00   8.075437E-01   7.111671E-01  -2.396245E+01   1.293516E+02  -1.105545E+02
   1.795719E+00   2.088744E+00   7.904436E-01   6.923678E-01  -2.352421E+01   1.297352E+02  -1.112855E+02
   1.812408E+00   2.115486E+00   7.748817E-01   6.740576E-01  -2.308988E+01   1.299589E+02  -1.120276E+02
   1.829097E+00   2.144256E+00   7.606264E-01   6.562201E-01  -2.265947E+01   1.300274E+02  -1.127826E+02
   1.845786E+00   2.175261E+00   7.474780E-01   6.388373E-01  -2.223300E+01   1.299456E+02  -1.135528E+02
   1.862475E+00   2.208738E+00   7.352651E-01   6.218896E-01  -2.181059E+01   1.297194E+02  -1.143407E+02
   1.879164E+00   2.244963E+00   7.238411E-01   6.053551E-01  -2.139241E+01   1.293548E+02  -1.151492E+02
   1.895853E+00   2.284254E+00   7.130818E-01   5.892086E-01  -2.097872E+01   1.288582E+02  -1.159816E+02
   1.912542E+00   2.326985E+00   7.028825E-01   5.734209E-01  -2.056999E+01   1.282361E+02  -1.168415E+02
   1.929231E+00   2.373592E+00   6.931556E-01   5.579578E-01  -2.016688E+01   1.274952E+02  -1.177331E+02
   1.945920E+00   2.424592E+00   6.838287E-01   5.427788E-01  -1.977038E+01   1.266423E+02  -1.186608E+02
   1.962609E+00   2.480598E+00   6.748427E-01   5.278355E-01  -1.938191E+01   1.256838E+02  -1.196295E+02
   1.979298E+00   2.542341E+00   6.661500E-01   5.130707E-01  -1.900350E+01   1.246263E+02  -1.206442E+02
   1.995987E+00   2.610699E+00   6.577129E-01   4.984166E-01  -1.863800E+01   1.234760E+02  -1.217097E+02
   2.012676E+00   2.686730E+00   6.495019E-01   4.837939E-01  -1.828935E+01   1.222390E+02  -1.228306E+02
   2.029365E+00   2.771724E+00   6.414947E-01   4.691112E-01  -1.796301E+01   1.209209E+02  -1.240106E+02
   2.046054E+00   2.867255E+00   6.336739E-01   4.542651E-01  -1.766647E+01   1.195270E+02  -1.252516E+02
   2.062742E+00   2.975265E+00   6.260262E-01   4.391416E-01  -1.741007E+01   1.180623E+02  -1.265531E+02
   2.079431E+00   3.098159E+00   6.185405E-01   4.236198E-01  -1.720801E+01   1.165313E+02  -1.279105E+02
   2.096120E+00   3.238936E+00   6.112061E-01   4.075768E-01  -1.707997E+01   1.149379E+02  -1.293138E+02
   2.112809E+00   3.401345E+00   6.040115E-01   3.908971E-01  -1.705334E+01   1.132859E+02  -1.307455E+02
   2.129498E+00   3.590069E+00   5.969422E-01   3.734842E-01  -1.716653E+01   1.115785E+02  -1.321776E+02
   2.146187E+00   3.810901E+00   5.899798E-01   3.552772E-01  -1.747373E+01   1.098187E+02  -1.335691E+02
   2.162876E+00   4.070800E+00   5.831004E-01   3.362720E-01  -1.805157E+01   1.080096E+02  -1.348616E+02
   2.179565E+00   4.377590E+00   5.762747E-01   3.165473E-01  -1.900772E+01   1.061542E+02  -1.359752E+02
   2.196254E+00   4.738682E+00   5.694676E-01   2.962952E-01  -2.048978E+01   1.042563E+02  -1.368043E+02
   2.212943E+00   5.157621E+00   5.626404E-01   2.758562E-01  -2.268840E+01   1.023202E+02  -1.372144E+02
   2.229632E+00   5.626643E+00   5.557521E-01   2.557549E-01  -2.581723E+01   1.003513E+02  -1.370447E+02
   2.246321E+00   6.114694E+00   5.487642E-01   2.367273E-01  -3.003595E+01   9.835641E+01  -1.361221E+02
   2.263010E+00   6.558516E+00   5.416446E-01   2.197201E-01  -3.528408E+01   9.634364E+01  -1.342989E+02
   2.279699E+00   6.879763E+00   5.343726E-01   2.058243E-01  -4.108578E+01   9.432262E+01  -1.315255E+02
   2.296388E+00   7.042330E+00   5.269441E-01   1.960966E-01  -4.657113E+01   9.230409E+01  -1.279459E+02
   2.313077E+00   7.100695E+00   5.193754E-01   1.912645E-01  -5.089148E+01   9.029948E+01  -1.239582E+02
   2.329766E+00   7.175581E+00   5.117049E-01   1.914224E-01  -5.370242E+01   8.832017E+01  -1.201494E+02
   2.346455E+00   7.395024E+00   5.039922E-01   1.959204E-01  -5.525853E+01   8.637661E+01  -1.170979E+02
   2.363144E+00   7.874299E+00   4.963149E-01   2.035408E-01  -5.618746E+01   8.447743E+01  -1.151800E+02
   2.379833E+00   8.744888E+00   4.887616E-01   2.128340E-01  -5.728253E+01   8.262851E+01  -1.145119E+02
   2.396522E+00   1.022084E+01   4.814232E-01   2.224165E-01  -5.951776E+01   8.083245E+01  -1.150138E+02
   2.413211E+00   1.272134E+01   4.743834E-01   2.311396E-01  -6.443251E+01   7.908825E+01  -1.165062E+02
   2.429900E+00   1.703497E+01   4.677096E-01   2.381497E-01  -7.534033E+01   7.739160E+01  -1.187807E+02
   2.446589E+00   2.322000E+01   4.614460E-01   2.428873E-01  -9.970762E+01   7.573549E+01  -1.216373E+02
   2.463278E+00   2.342214E+01   4.556104E-01   2.450581E-01  -1.387903E+02   7.411125E+01  -1.248992E+02
   2.479967E+00   1.637087E+01   4.501940E-01   2.445942E-01  -1.668358E+02   7.250972E+01  -1.284156E+02
   2.496656E+00   1.121143E+01   4.451651E-01   2.416092E-01   1.798707E+02   7.092237E+01  -1.320601E+02
   2.513344E+00   8.194131E+00   4.404751E-01   2.363531E-01   1.732962E+02   6.934219E+01  -1.357279E+02
   2.530033E+00   6.326678E+00   4.360656E-01   2.291677E-01   1.697000E+02   6.776422E+01  -1.393336E+02
   2.546722E+00   5.082057E+00   4.318757E-01   2.204448E-01   1.675957E+02   6.618574E+01  -1.428080E+02
   2.563411E+00   4.201258E+00   4.278474E-01   2.105908E-01   1.663287E+02   6.460607E+01  -1.460970E+02
   2.580100E+00   3.548593E+00   4.239305E-01   1.999972E-01   1.655772E+02   6.302624E+01  -1.491601E+02
   2.596789E+00   3.047589E+00   4.200840E-01   1.890193E-01   1.651686E+02   6.144845E+01  -1.519688E+02
   2.613478E+00   2.652294E+00   4.162776E-01   1.779625E-01   1.650027E+02   5.987558E+01  -1.545060E+02
   2.630167E+00   2.333568E+00   4.124904E-01   1.670756E-01   1.650170E+02   5.831078E+01  -1.567644E+02
   2.646856E+00   2.072072E+00   4.087100E-01   1.565495E-01   1.651697E+02   5.675706E+01  -1.587458E+02
   2.663545E+00   1.854464E+00   4.049302E-01   1.465203E-01   1.654304E+02   5.521711E+01  -1.604593E+02
   2.680234E+00   1.671230E+00   4.011496E-01   1.370759E-01   1.657756E+02   5.369315E+01  -1.619202E+02
   2.696923E+00   1.515391E+00   3.973698E-01   1.282634E-01   1.661858E+02   5.218686E+01  -1.631481E+02
   2.713612E+00   1.381696E+00   3.935940E-01   1.200978E-01   1.666446E+02   5.069943E+01  -1.641656E+02
   2.730301E+00   1.266117E+00   3.898258E-01   1.125699E-01   1.671378E+02   4.923156E+01  -1.649965E+02
   2.746990E+00   1.165509E+00   3.860692E-01   1.056538E-01   1.676533E+02   4.778358E+01  -1.656646E+02
   2.763679E+00   1.077382E+00   3.823273E-01   9.931328E-02   1.681807E+02   4.635548E+01  -1.661928E+02
   2.780368E+00   9.997465E-01   3.786027E-01   9.350613E-02   1.687114E+02   4.494700E+01  -1.666021E+02
   2.797057E+00   9.309928E-01   3.748969E-01   8.818839E-02   1.692385E+02   4.355769E+01  -1.669113E+02
   2.813746E+00   8.698139E-01   3.712110E-01   8.331672E-02   1.697566E+02   4.218696E+01  -1.671364E+02
   2.830435E+00   8.151396E-01   3.675451E-01   7.885008E-02   1.702615E+02   4.083413E+01  -1.672915E+02
   2.847124E+00   7.660895E-01   3.638986E-01   7.475069E-02   1.707502E+02   3.949846E+01  -1.673880E+02
   2.863813E+00   7.219356E-01   3.602707E-01   7.098447E-02   1.712204E+02   3.817919E+01  -1.674353E+02
   2.880502E+00   6.820726E-01   3.566600E-01   6.752104E-02   1.716705E+02   3.687553E+01  -1.674414E+02
   2.897191E+00   6.459946E-01   3.530647E-01   6.433362E-02   1.720996E+02   3.558669E+01  -1.674127E+02
   2.913880E+00   6.132769E-01   3.494830E-01   6.139867E-02   1.725069E+02   3.431190E+01  -1.673547E+02
   2.930569E+00   5.835605E-01   3.459129E-01   5.869559E-02   1.728917E+02   3.305039E+01  -1.672721E+02
   2.947258E+00   5.565407E-01   3.423522E-01   5.620629E-02   1.732534E+02   3.180142E+01  -1.671690E+02
   2.963946E+00   5.319570E-01   3.387988E-01   5.391487E-02   1.735916E+02   3.056428E+01  -1.670493E+02
   2.980635E+00   5.095857E-01   3.352506E-01   5.180729E-02   1.739057E+02   2.933826E+01  -1.669167E+02
   2.997324E+00   4.892333E-01   3.317055E-01   4.987110E-02   1.741947E+02   2.812268E+01  -1.667748E+02
   3.014013E+00   4.707318E-01   3.281616E-01   4.809516E-02   1.744580E+02   2.691691E+01  -1.666272E+02
   3.030702E+00   4.539341E-01   3.246168E-01   4.646947E-02   1.746943E+02   2.572032E+01  -1.664776E+02
   3.047391E+00   4.387108E-01   3.210695E-01   4.498502E-02   1.749026E+02   2.453229E+01  -1.663297E+02
   3.064080E+00   4.249478E-01   3.175178E-01   4.363360E-02   1.750815E+02   2.335225E+01  -1.661874E+02
   3.080769E+00   4.125433E-01   3.139602E-01   4.240772E-02   1.752297E+02   2.217964E+01  -1.660543E+02
   3.097458E+00   4.014067E-01   3.103952E-01   4.130055E-02   1.753458E+02   2.101392E+01  -1.659343E+02
   3.114147E+00   3.914566E-01   3.068216E-01   4.030581E-02   1.754283E+02   1.985457E+01  -1.658309E+02
   3.130836E+00   3.826196E-01   3.032379E-01   3.941776E-02   1.754761E+02   1.870109E+01  -1.657477E+02
   3.147525E+00   3.748293E-01   2.996432E-01   3.863112E-02   1.754878E+02   1.755299E+01  -1.656878E+02
   3.164214E+00   3.680256E-01   2.960365E-01   3.794110E-02   1.754625E+02   1.640981E+01  -1.656541E+02
   3.180903E+00   3.621539E-01   2.924168E-01   3.734334E-02   1.753994E+02   1.527109E+01  -1.656493E+02
   3.197592E+00   3.571645E-01   2.887835E-01   3.683392E-02   1.752980E+02   1.413640E+01  -1.656752E+02
   3.214281E+00   3.530122E-01   2.851360E-01   3.640936E-02   1.751583E+02   1.300532E+01  -1.657336E+02
   3.230970E+00   3.496562E-01   2.814735E-01   3.606666E-02   1.749805E+02   1.187742E+01  -1.658255E+02
   3.247659E+00   3.470597E-01   2.777958E-01   3.580328E-02   1.747653E+02   1.075231E+01  -1.659514E+02
   3.264348E+00   3.451899E-01   2.741025E-01   3.561717E-02   1.745139E+02   9.629598E+00  -1.661113E+02
   3.281037E+00   3.440181E-01   2.703932E-01   3.550686E-02   1.742279E+02   8.508886E+00  -1.663044E+02
   3.297726E+00   3.435198E-01   2.666678E-01   3.547145E-02   1.739093E+02   7.389796E+00  -1.665298E+02
   3.314415E+00   3.436753E-01   2.629261E-01   3.551071E-02   1.735607E+02   6.271946E+00  -1.667859E+02
   3.331104E+00   3.444697E-01   2.591681E-01   3.562520E-02   1.731848E+02   5.154959E+00  -1.670706E+02
   3.347793E+00   3.458941E-01   2.553935E-01   3.581631E-02   1.727848E+02   4.038456E+00  -1.673819E+02
   3.364482E+00   3.479461E-01   2.516023E-01   3.608645E-02   1.723641E+02   2.922053E+00  -1.677176E+02
   3.381171E+00   3.506312E-01   2.477944E-01   3.643921E-02   1.719261E+02   1.805366E+00  -1.680754E+02
   3.397860E+00   3.539638E-01   2.439695E-01   3.687953E-02   1.714741E+02   6.880044E-01  -1.684537E+02
   3.414548E+00   3.579691E-01   2.401274E-01   3.741394E-02   1.710112E+02  -4.304242E-01  -1.688516E+02
   3.431237E+00   3.626846E-01   2.362675E-01   3.805082E-02   1.705395E+02  -1.550313E+00  -1.692693E+02
   3.447926E+00   3.681621E-01   2.323892E-01   3.880064E-02   1.700602E+02  -2.672049E+00  -1.697089E+02
   3.464615E+00   3.744697E-01   2.284916E-01   3.967624E-02   1.695731E+02  -3.796003E+00  -1.701747E+02
   3.481304E+00   3.816929E-01   2.245733E-01   4.069303E-02   1.690754E+02  -4.922510E+00  -1.706742E+02
   3.497993E+00   3.899360E-01   2.206327E-01   4.186912E-02   1.685617E+02  -6.051846E+00  -1.712186E+02
   3.514682E+00   3.993213E-01   2.166677E-01   4.322536E-02   1.680228E+02  -7.184183E+00  -1.718237E+02
   3.531371E+00   4.099875E-01   2.126754E-01   4.478504E-02   1.674454E+02  -8.319537E+00  -1.725105E+02
   3.548060E+00   4.220839E-01   2.086528E-01   4.657342E-02   1.668108E+02  -9.457685E+00  -1.733055E+02
   3.564749E+00   4.357625E-01   2.045960E-01   4.861671E-02   1.660953E+02  -1.059807E+01  -1.742405E+02
   3.581438E+00   4.511645E-01   2.005008E-01   5.094070E-02   1.652697E+02  -1.173964E+01  -1.753526E+02
   3.598127E+00   4.684027E-01   1.963630E-01   5.356876E-02   1.643003E+02  -1.288071E+01  -1.766827E+02
   3.614816E+00   4.875383E-01   1.921783E-01   5.651933E-02   1.631504E+02  -1.401875E+01  -1.782742E+02
   3.631505E+00   5.085555E-01   1.879436E-01   5.980282E-02   1.617820E+02  -1.515013E+01   1.798290E+02
   3.648194E+00   5.313340E-01   1.836572E-01   6.341819E-02   1.601590E+02  -1.626995E+01   1.775848E+02
   3.664883E+00   5.556255E-01   1.793205E-01   6.734913E-02   1.582497E+02  -1.737178E+01   1.749549E+02
   3.681572E+00   5.810368E-01   1.749393E-01   7.156027E-02   1.560302E+02  -1.844759E+01   1.719069E+02
   3.698261E+00   6.070271E-01   1.705253E-01   7.599370E-02   1.534867E+02  -1.948776E+01   1.684156E+02
   3.714950E+00   6.329198E-01   1.660984E-01   8.056595E-02   1.506162E+02  -2.048150E+01   1.644639E+02
   3.731639E+00   6.579334E-01   1.616873E-01   8.516627E-02   1.474274E+02  -2.141751E+01   1.600436E+02
   3.748328E+00   6.812256E-01   1.573313E-01   8.965635E-02   1.439391E+02  -2.228522E+01   1.551556E+02
   3.765017E+00   2.446145E-01   1.597961E-01   1.861475E-02   1.137879E+02  -2.240488E+01   1.007536E+02
   3.781706E+00   2.490278E-01   1.558234E-01   1.924943E-02   1.143608E+02  -2.351012E+01   1.030129E+02
   3.798395E+00   2.544540E-01   1.518376E-01   2.006909E-02   1.152430E+02  -2.461685E+01   1.057919E+02
   3.815084E+00   2.611557E-01   1.478401E-01   2.114959E-02   1.163480E+02  -2.572216E+01   1.088413E+02
   3.831773E+00   2.693164E-01   1.438342E-01   2.254577E-02   1.175772E+02  -2.682249E+01   1.118663E+02
   3.848462E+00   2.790165E-01   1.398254E-01   2.427940E-02   1.188316E+02  -2.791380E+01   1.145869E+02
   3.865151E+00   2.902263E-01   1.358213E-01   2.633527E-02   1.200232E+02  -2.899177E+01   1.167943E+02
   3.881839E+00   3.028158E-01   1.318318E-01   2.866573E-02   1.210831E+02  -3.005203E+01   1.183769E+02
   3.898528E+00   3.165767E-01   1.278681E-01   3.120021E-02   1.219650E+02  -3.109050E+01   1.193132E+02
