# nFreq 
# kB/2 
# AddedMass(3, 3) 
# Damping(3, 3) 
  300
   1.000000E-02
  -3.200923E-02  -3.864755E-05   3.172708E-04
   2.168917E-02   1.628765E+01  -6.208097E-05
   2.751577E-04   1.106493E-07  -1.616839E-05
   1.268227E-01
   1.651007E+00  -6.706792E-04  -2.128560E-02
   8.935427E-02   2.993618E+00  -2.558295E-04
  -1.951417E-02   1.920178E-06   7.759799E-04
  -3.926784E-02   1.566683E-05   4.012315E-04
   2.156538E-02   1.587782E+01  -6.172486E-05
   3.999586E-04  -4.485469E-08  -1.936866E-05
   1.435117E-01
   1.664735E+00  -6.843653E-04  -2.150453E-02
   7.959546E-02   1.892201E+00  -2.278872E-04
  -1.959221E-02   1.959361E-06   7.783156E-04
  -4.726151E-02   7.913136E-05   4.962629E-04
   2.145483E-02   1.542842E+01  -6.140671E-05
   5.509808E-04  -2.265558E-07  -2.281609E-05
   1.602007E-01
   1.679764E+00  -7.008647E-04  -2.174144E-02
   7.176497E-02   9.093349E-01  -2.054652E-04
  -1.968509E-02   2.006600E-06   7.809701E-04
  -5.595578E-02   1.544391E-04   6.019983E-04
   2.135473E-02   1.494803E+01  -6.111858E-05
   7.284918E-04  -4.421644E-07  -2.651661E-05
   1.768896E-01
   1.696271E+00  -7.215181E-04  -2.199903E-02
   6.532358E-02   2.928708E-02  -1.870195E-04
  -1.979707E-02   2.065731E-06   7.839856E-04
  -6.528663E-02   2.443496E-04   7.176607E-04
   2.126282E-02   1.444353E+01  -6.085391E-05
   9.322392E-04  -6.995812E-07  -3.047003E-05
   1.935786E-01
   1.714431E+00  -7.480534E-04  -2.227999E-02
   5.991663E-02  -7.599386E-01  -1.715347E-04
  -1.993241E-02   2.141703E-06   7.874078E-04
  -7.516180E-02   3.518981E-04   8.420704E-04
   2.117717E-02   1.392057E+01  -6.060723E-05
   1.161459E-03  -1.007496E-06  -3.466978E-05
   2.102676E-01
   1.734411E+00  -7.827231E-04  -2.258695E-02
   5.530111E-02  -1.467808E+00  -1.583148E-04
  -2.009533E-02   2.240963E-06   7.912841E-04
  -8.546235E-02   4.805708E-04   9.736579E-04
   2.109615E-02   1.338389E+01  -6.037390E-05
   1.414889E-03  -1.375891E-06  -3.910281E-05
   2.269565E-01
   1.756368E+00  -8.285265E-04  -2.292241E-02
   5.130488E-02  -2.102009E+00  -1.468667E-04
  -2.028996E-02   2.372100E-06   7.956632E-04
  -9.604453E-02   6.344535E-04   1.110481E-03
   2.101837E-02   1.283753E+01  -6.014993E-05
   1.690780E-03  -1.816462E-06  -4.374953E-05
   2.436455E-01
   1.780447E+00  -8.895269E-04  -2.328873E-02
   4.780255E-02  -2.668943E+00  -1.368312E-04
  -2.052031E-02   2.546746E-06   8.005936E-04
  -1.067419E-01   8.183506E-04   1.250244E-03
   2.094262E-02   1.228496E+01  -5.993188E-05
   1.986911E-03  -2.342966E-06  -4.858380E-05
   2.603344E-01
   1.806775E+00  -9.712809E-04  -2.368806E-02
   4.470059E-02  -3.174056E+00  -1.279401E-04
  -2.079020E-02   2.780811E-06   8.061234E-04
  -1.173673E-01   1.037857E-03   1.390325E-03
   2.086786E-02   1.172922E+01  -5.971675E-05
   2.300607E-03  -2.971419E-06  -5.357302E-05
   2.770234E-01
   1.835462E+00  -1.081403E-03  -2.412229E-02
   4.192784E-02  -3.622070E+00  -1.199892E-04
  -2.110326E-02   3.096095E-06   8.122994E-04
  -1.277153E-01   1.299350E-03   1.527796E-03
   2.079317E-02   1.117299E+01  -5.950192E-05
   2.628757E-03  -3.720083E-06  -5.867814E-05
   2.937124E-01
   1.866597E+00  -1.230288E-03  -2.459308E-02
   3.942913E-02  -4.017146E+00  -1.128200E-04
  -2.146285E-02   3.522358E-06   8.191662E-04
  -1.375646E-01   1.609855E-03   1.659455E-03
   2.071776E-02   1.061862E+01  -5.928505E-05
   2.967829E-03  -4.609070E-06  -6.385381E-05
   3.104013E-01
   1.900249E+00  -1.432000E-03  -2.510177E-02
   3.716110E-02  -4.363010E+00  -1.063075E-04
  -2.187208E-02   4.099864E-06   8.267656E-04
  -1.466799E-01   1.976703E-03   1.781858E-03
   2.064093E-02   1.006823E+01  -5.906398E-05
   3.313890E-03  -5.659368E-06  -6.904854E-05
   3.270903E-01
   1.936461E+00  -1.705329E-03  -2.564936E-02
   3.508913E-02  -4.663034E+00  -1.003516E-04
  -2.233370E-02   4.882417E-06   8.351359E-04
  -1.548151E-01   2.406883E-03   1.891346E-03
   2.056205E-02   9.523692E+00  -5.883671E-05
   3.662631E-03  -6.890988E-06  -7.420483E-05
   3.437793E-01
   1.975255E+00  -2.074988E-03  -2.623652E-02
   3.318530E-02  -4.920311E+00  -9.487114E-05
  -2.285014E-02   5.940761E-06   8.443116E-04
  -1.617151E-01   2.905953E-03   1.984084E-03
   2.048058E-02   8.986684E+00  -5.860122E-05
   4.009385E-03  -8.319843E-06  -7.925946E-05
   3.604682E-01
   2.016626E+00  -2.572831E-03  -2.686356E-02
   3.142678E-02  -5.137701E+00  -8.979925E-05
  -2.342343E-02   7.366102E-06   8.543222E-04
  -1.671190E-01   3.476348E-03   2.056097E-03
   2.039601E-02   8.458705E+00  -5.835533E-05
   4.349158E-03  -9.952904E-06  -8.414371E-05
   3.771572E-01
   2.060543E+00  -3.238956E-03  -2.753037E-02
   2.979475E-02  -5.317874E+00  -8.508015E-05
  -2.405517E-02   9.273243E-06   8.651919E-04
  -1.707626E-01   4.114905E-03   2.103314E-03
   2.030789E-02   7.941093E+00  -5.809654E-05
   4.676655E-03  -1.178112E-05  -8.878377E-05
   3.938462E-01
   2.106949E+00  -4.122391E-03  -2.823645E-02
   2.827353E-02  -5.463337E+00  -8.066673E-05
  -2.474649E-02   1.180255E-05   8.769388E-04
  -1.723816E-01   4.809440E-03   2.121612E-03
   2.021576E-02   7.435035E+00  -5.782174E-05
   4.986315E-03  -1.376959E-05  -9.310111E-05
   4.105351E-01
   2.155762E+00  -5.280941E-03  -2.898089E-02
   2.684996E-02  -5.576459E+00  -7.651878E-05
  -2.549806E-02   1.511951E-05   8.895743E-04
  -1.717150E-01   5.534258E-03   2.106868E-03
   2.011915E-02   6.941578E+00  -5.752688E-05
   5.272349E-03  -1.584477E-05  -9.701299E-05
   4.272241E-01
   2.206871E+00  -6.779648E-03  -2.976238E-02
   2.551287E-02  -5.659488E+00  -7.260169E-05
  -2.630998E-02   1.941037E-05   9.031027E-04
  -1.685084E-01   6.244618E-03   2.055013E-03
   2.001755E-02   6.461645E+00  -5.720655E-05
   5.528781E-03  -1.787856E-05  -1.004330E-04
   4.439130E-01
   2.260141E+00  -8.687143E-03  -3.057920E-02
   2.425280E-02  -5.714568E+00  -6.888568E-05
  -2.718185E-02   2.487159E-05   9.175202E-04
  -1.625181E-01   6.870371E-03   1.962097E-03
   1.991037E-02   5.996032E+00  -5.685351E-05
   5.749499E-03  -1.967011E-05  -1.032719E-04
   4.606020E-01
   2.315414E+00  -1.106910E-02  -3.142924E-02
   2.306164E-02  -5.743742E+00  -6.534549E-05
  -2.811265E-02   3.169122E-05   9.328150E-04
  -1.535152E-01   7.309342E-03   1.824347E-03
   1.979688E-02   5.545426E+00  -5.645814E-05
   5.928302E-03  -2.092690E-05  -1.054381E-04
   4.772910E-01
   2.372513E+00  -1.397809E-02  -3.231009E-02
   2.193252E-02  -5.748969E+00  -6.196048E-05
  -2.910082E-02   4.001975E-05   9.489665E-04
  -1.412893E-01   7.421463E-03   1.638237E-03
   1.967624E-02   5.110403E+00  -5.600798E-05
   6.058965E-03  -2.124790E-05  -1.068387E-04
   4.939799E-01
   2.431244E+00  -1.743926E-02  -3.321906E-02
   2.085964E-02  -5.732123E+00  -5.871536E-05
  -3.014416E-02   4.992920E-05   9.659454E-04
  -1.256521E-01   7.025172E-03   1.400536E-03
   1.954738E-02   4.691437E+00  -5.548731E-05
   6.135288E-03  -2.011331E-05  -1.073802E-04
   5.106689E-01
   2.491407E+00  -2.143203E-02  -3.415332E-02
   1.983828E-02  -5.695002E+00  -5.560134E-05
  -3.123992E-02   6.136063E-05   9.837132E-04
  -1.064399E-01   5.898132E-03   1.108351E-03
   1.940908E-02   4.288909E+00  -5.487720E-05
   6.151168E-03  -1.688655E-05  -1.069697E-04
   5.273579E-01
   2.552798E+00  -2.586856E-02  -3.510997E-02
   1.886472E-02  -5.639326E+00  -5.261781E-05
  -3.238473E-02   7.406256E-05   1.002223E-03
  -8.351355E-02   3.784681E-03   7.591275E-04
   1.925992E-02   3.903104E+00  -5.415593E-05
   6.100648E-03  -1.083567E-05  -1.055156E-04
   5.440468E-01
   2.615225E+00  -3.057129E-02  -3.608624E-02
   1.793640E-02  -5.566745E+00  -4.977434E-05
  -3.357468E-02   8.752665E-05   1.021417E-03
  -5.675589E-02   4.124646E-04   3.506150E-04
   1.909844E-02   3.534227E+00  -5.330045E-05
   5.977974E-03  -1.180900E-06  -1.029283E-04
   5.607358E-01
   2.678513E+00  -3.525302E-02  -3.707956E-02
   1.705188E-02  -5.478838E+00  -4.709269E-05
  -3.480534E-02   1.009306E-04   1.041233E-03
  -2.606488E-02  -4.479821E-03  -1.192439E-04
   1.892322E-02   3.182399E+00  -5.228877E-05
   5.777636E-03   1.282588E-05  -9.912120E-05
   5.774247E-01
   2.742512E+00  -3.950459E-02  -3.808776E-02
   1.621095E-02  -5.377111E+00  -4.460848E-05
  -3.607176E-02   1.131030E-04   1.061597E-03
   8.658257E-03  -1.110297E-02  -6.524927E-04
   1.873316E-02   2.847668E+00  -5.110385E-05
   5.494402E-03   3.178819E-05  -9.401095E-05
   5.941137E-01
   2.807103E+00  -4.279605E-02  -3.910905E-02
   1.541460E-02  -5.263003E+00  -4.237167E-05
  -3.736852E-02   1.225266E-04   1.082429E-03
   4.752610E-02  -1.956763E-02  -1.251424E-03
   1.852783E-02   2.530016E+00  -4.973879E-05
   5.123333E-03   5.602279E-05  -8.751791E-05
   6.108027E-01
   2.872197E+00  -4.449743E-02  -4.014202E-02
   1.466494E-02  -5.137886E+00  -4.044523E-05
  -3.868977E-02   1.273977E-04   1.103640E-03
   9.068648E-02  -2.982891E-02  -1.918907E-03
   1.830782E-02   2.229358E+00  -4.820328E-05
   4.659785E-03   8.540119E-05  -7.956627E-05
   6.274916E-01
   2.937716E+00  -4.392376E-02  -4.118543E-02
   1.396483E-02  -5.003064E+00  -3.890109E-05
  -4.002917E-02   1.257552E-04   1.125134E-03
   1.383461E-01  -4.163308E-02  -2.658754E-03
   1.807524E-02   1.945557E+00  -4.653051E-05
   4.099408E-03   1.191969E-04  -7.008401E-05
   6.441806E-01
   3.003577E+00  -4.040573E-02  -4.223781E-02
   1.331749E-02  -4.859777E+00  -3.781280E-05
  -4.137991E-02   1.156830E-04   1.146808E-03
   1.907925E-01  -5.447692E-02  -3.476045E-03
   1.783411E-02   1.678421E+00  -4.478358E-05
   3.438143E-03   1.559693E-04  -5.900310E-05
   6.608696E-01
   3.069650E+00  -3.338285E-02  -4.329689E-02
   1.272572E-02  -4.709204E+00  -3.724465E-05
  -4.273463E-02   9.557626E-05   1.168547E-03
   2.484081E-01  -6.759201E-02  -4.377344E-03
   1.759063E-02   1.427715E+00  -4.305985E-05
   2.672240E-03   1.935183E-04  -4.625980E-05
   6.775585E-01
   3.135710E+00  -2.250960E-02  -4.435884E-02
   1.219102E-02  -4.552464E+00  -3.723777E-05
  -4.408538E-02   6.444576E-05   1.190226E-03
   3.116712E-01  -7.996572E-02  -5.370693E-03
   1.735326E-02   1.193158E+00  -4.149136E-05
   1.798308E-03   2.289446E-04  -3.179569E-05
   6.942475E-01
   3.201387E+00  -7.759360E-03  -4.541745E-02
   1.171256E-02  -4.390619E+00  -3.779469E-05
  -4.542345E-02   2.221531E-05   1.211710E-03
   3.811359E-01  -9.040644E-02  -6.465284E-03
   1.713233E-02   9.744340E-01  -4.023963E-05
   8.134191E-04   2.588367E-04  -1.555938E-05
   7.109365E-01
   3.266111E+00   1.049353E-02  -4.646332E-02
   1.128630E-02  -4.224677E+00  -3.886465E-05
  -4.673938E-02  -3.004335E-05   1.232848E-03
   4.573881E-01  -9.765426E-02  -7.670752E-03
   1.693937E-02   7.711877E-01  -3.948376E-05
  -2.847250E-04   2.795875E-04   2.490651E-06
   7.276254E-01
   3.329079E+00   3.143434E-02  -4.748329E-02
   1.090418E-02  -4.055592E+00  -4.033280E-05
  -4.802289E-02  -8.999759E-05   1.253476E-03
   5.409765E-01  -1.005288E-01  -8.996075E-03
   1.678585E-02   5.830300E-01  -3.940150E-05
  -1.497566E-03   2.878173E-04   2.238236E-05
   7.443144E-01
   3.389243E+00   5.382798E-02  -4.846031E-02
   1.055393E-02  -3.884267E+00  -4.201659E-05
  -4.926294E-02  -1.541114E-04   1.273417E-03
   6.323226E-01  -9.809557E-02  -1.044816E-02
   1.668167E-02   4.095378E-01  -4.014483E-05
  -2.825409E-03   2.808510E-04   4.412556E-05
   7.610033E-01
   3.445334E+00   7.610716E-02  -4.937387E-02
   1.021946E-02  -3.711550E+00  -4.367213E-05
  -5.044788E-02  -2.178974E-04   1.292486E-03
   7.316234E-01  -8.982576E-02  -1.203026E-02
   1.663342E-02   2.502552E-01  -4.181294E-05
  -4.267131E-03   2.571742E-04   6.770719E-05
   7.776923E-01
   3.495934E+00   9.652451E-02  -5.020102E-02
   9.881922E-03  -3.538239E+00  -4.501187E-05
  -5.156577E-02  -2.763530E-04   1.310488E-03
   8.387584E-01  -7.571834E-02  -1.374060E-02
   1.664281E-02   1.046950E-01  -4.442702E-05
  -5.819917E-03   2.167842E-04   9.308704E-05
   7.943813E-01
   3.539577E+00   1.133511E-01  -5.091812E-02
   9.521499E-03  -3.365072E+00  -4.573302E-05
  -5.260470E-02  -3.245282E-04   1.327231E-03
   9.532243E-01  -5.635862E-02  -1.557123E-02
   1.670545E-02  -2.765872E-02  -4.791196E-05
  -7.479080E-03   1.613567E-04   1.201948E-04
   8.110702E-01
   3.574884E+00   1.250921E-01  -5.150295E-02
   9.119691E-03  -3.192729E+00  -4.555351E-05
  -5.355335E-02  -3.581430E-04   1.342532E-03
   1.074110E+00  -3.289510E-02  -1.750772E-02
   1.681048E-02  -1.473472E-01  -5.208967E-05
  -9.238013E-03   9.417979E-05   1.489292E-04
   8.277592E-01
   3.600708E+00   1.306828E-01  -5.193691E-02
   8.661713E-03  -3.021833E+00  -4.425033E-05
  -5.440139E-02  -3.741494E-04   1.356221E-03
   1.200125E+00  -6.931462E-03  -1.952963E-02
   1.694099E-02  -2.549314E-01  -5.668710E-05
  -1.108831E-02   1.984501E-05   1.791598E-04
   8.444482E-01
   3.616257E+00   1.296314E-01  -5.220712E-02
   8.138653E-03  -2.852940E+00  -4.169365E-05
  -5.514001E-02  -3.711392E-04   1.368153E-03
   1.329688E+00   1.965261E-02  -2.161182E-02
   1.707554E-02  -3.509864E-01  -6.135957E-05
  -1.302004E-02  -5.626609E-05   2.107317E-04
   8.611371E-01
   3.621185E+00   1.220815E-01  -5.230778E-02
   7.548960E-03  -2.686549E+00  -3.787036E-05
  -5.576218E-02  -3.495235E-04   1.378211E-03
   1.461052E+00   4.492376E-02  -2.372658E-02
   1.719040E-02  -4.360945E-01  -6.572693E-05
  -1.502221E-02  -1.286183E-04   2.434718E-04
   8.778261E-01
   3.615627E+00   1.087837E-01  -5.224070E-02
   6.898966E-03  -2.523099E+00  -3.289218E-05
  -5.626286E-02  -3.114514E-04   1.386308E-03
   1.592472E+00   6.712333E-02  -2.584617E-02
   1.726230E-02  -5.108385E-01  -6.941724E-05
  -1.708324E-02  -1.921764E-04   2.771977E-04
   8.945151E-01
   3.600167E+00   9.098342E-02  -5.201484E-02
   6.202292E-03  -2.362974E+00  -2.698611E-05
  -5.663894E-02  -2.604887E-04   1.392389E-03
   1.722360E+00   8.486377E-02  -2.794537E-02
   1.727121E-02  -5.757957E-01  -7.211089E-05
  -1.919155E-02  -2.429679E-04   3.117257E-04
   9.112040E-01
   3.575750E+00   7.024652E-02  -5.164486E-02
   5.478238E-03  -2.206508E+00  -2.046870E-05
  -5.688906E-02  -2.011182E-04   1.396425E-03
   1.849426E+00   9.726268E-02  -3.000368E-02
   1.720267E-02  -6.315338E-01  -7.357785E-05
  -2.133599E-02  -2.784664E-04   3.468785E-04
   9.278930E-01
   3.543547E+00   4.825534E-02  -5.114905E-02
   4.749419E-03  -2.053989E+00  -1.370823E-05
  -5.701326E-02  -1.381567E-04   1.398410E-03
   1.972767E+00   1.039974E-01  -3.200674E-02
   1.704936E-02  -6.786070E-01  -7.370198E-05
  -2.350622E-02  -2.977480E-04   3.824906E-04
   9.445819E-01
   3.504808E+00   2.661067E-02  -5.054685E-02
   4.039056E-03  -1.905665E+00  -7.081624E-06
  -5.701254E-02  -7.618725E-05   1.398353E-03
   2.091904E+00   1.052788E-01  -3.394691E-02
   1.681156E-02  -7.175550E-01  -7.248892E-05
  -2.569287E-02  -3.014169E-04   4.184112E-04
   9.612709E-01
   3.460710E+00   6.669141E-03  -4.985659E-02
   3.368376E-03  -1.761752E+00  -9.328986E-07
  -5.688850E-02  -1.909398E-05   1.396274E-03
   2.206752E+00   1.017592E-01  -3.582280E-02
   1.649664E-02  -7.489024E-01  -7.005734E-05
  -2.788757E-02  -2.913401E-04   4.545049E-04
   9.779599E-01
   3.412240E+00  -1.056371E-02  -4.909350E-02
   2.754506E-03  -1.622430E+00   4.460333E-06
  -5.664295E-02   3.024427E-05   1.392194E-03
   2.317550E+00   9.439563E-02  -3.763807E-02
   1.611767E-02  -7.731595E-01  -6.661640E-05
  -3.008284E-02  -2.702579E-04   4.906488E-04
   9.946488E-01
   3.360120E+00  -2.447816E-02  -4.826859E-02
   2.209128E-03  -1.487855E+00   8.908251E-06
  -5.627773E-02   7.008180E-05   1.386136E-03
   2.424747E+00   8.429883E-02  -3.939973E-02
   1.569141E-02  -7.908235E-01  -6.243416E-05
  -3.227183E-02  -2.413504E-04   5.267301E-04
   1.011338E+00
   3.304775E+00  -3.484746E-02  -4.738814E-02
   1.737985E-03  -1.358153E+00   1.231652E-05
  -5.579456E-02   9.976949E-05   1.378122E-03
   2.528889E+00   7.259090E-02  -4.111626E-02
   1.523618E-02  -8.023792E-01  -5.780300E-05
  -3.444810E-02  -2.078302E-04   5.626414E-04
   1.028027E+00
   3.246350E+00  -4.177132E-02  -4.645399E-02
   1.341189E-03  -1.233425E+00   1.468125E-05
  -5.519507E-02   1.195927E-04   1.368173E-03
   2.630507E+00   6.029114E-02  -4.279579E-02
   1.476985E-02  -8.082997E-01  -5.300735E-05
  -3.660538E-02  -1.726156E-04   5.982770E-04
   1.044716E+00
   3.184764E+00  -4.559320E-02  -4.546438E-02
   1.014133E-03  -1.113747E+00   1.607426E-05
  -5.448090E-02   1.305349E-04   1.356310E-03
   2.730030E+00   4.823978E-02  -4.444479E-02
   1.430821E-02  -8.090469E-01  -4.829799E-05
  -3.873737E-02  -1.381122E-04   6.335306E-04
   1.061405E+00
   3.119776E+00  -4.680935E-02  -4.441507E-02
   7.487709E-04  -9.991683E-01   1.662236E-05
  -5.365385E-02   1.340168E-04   1.342557E-03
   2.827728E+00   3.706082E-02  -4.606711E-02
   1.386391E-02  -8.050708E-01  -4.387507E-05
  -4.083769E-02  -1.061064E-04   6.682934E-04
   1.078094E+00
   3.051066E+00  -4.598394E-02  -4.330058E-02
   5.350118E-04  -8.897146E-01   1.648496E-05
  -5.271604E-02   1.316536E-04   1.326945E-03
   2.923689E+00   2.715897E-02  -4.766365E-02
   1.344601E-02  -7.968086E-01  -3.988032E-05
  -4.289980E-02  -7.775708E-05   7.024542E-04
   1.094783E+00
   2.978301E+00  -4.367973E-02  -4.211535E-02
   3.620249E-04  -7.853872E-01   1.583308E-05
  -5.167006E-02   1.250566E-04   1.309512E-03
   3.017825E+00   1.874170E-02  -4.923242E-02
   1.305993E-02  -7.846837E-01  -3.639741E-05
  -4.491712E-02  -5.365814E-05   7.359002E-04
   1.111472E+00
   2.901198E+00  -4.040876E-02  -4.085462E-02
   2.193041E-04  -6.861643E-01   1.483220E-05
  -5.051906E-02   1.156917E-04   1.290307E-03
   3.109892E+00   1.185626E-02  -5.076896E-02
   1.270789E-02  -7.691041E-01  -3.345828E-05
  -4.688309E-02  -3.394488E-05   7.685192E-04
   1.128161E+00
   2.819558E+00  -3.660313E-02  -3.951509E-02
   9.743007E-05  -5.920026E-01   1.363005E-05
  -4.926677E-02   1.047960E-04   1.269388E-03
   3.199532E+00   6.432495E-03  -5.226696E-02
   1.238950E-02  -7.504614E-01  -3.105319E-05
  -4.879133E-02  -1.841645E-05   8.002016E-04
   1.144849E+00
   2.733291E+00  -3.260304E-02  -3.809527E-02
  -1.148136E-05  -5.028385E-01   1.234945E-05
  -4.791754E-02   9.334363E-05   1.246825E-03
   3.286316E+00   2.324381E-03  -5.371892E-02
   1.210250E-02  -7.291299E-01  -2.914224E-05
  -5.063578E-02  -6.654783E-06   8.308424E-04
   1.161538E+00
   2.642419E+00  -2.865794E-02  -3.659553E-02
  -1.136041E-04  -4.185904E-01   1.108553E-05
  -4.647627E-02   8.204867E-05   1.222697E-03
   3.369780E+00  -6.542701E-04  -5.511686E-02
   1.184340E-02  -7.054649E-01  -2.766653E-05
  -5.241078E-02   1.873198E-06   8.603438E-04
   1.178227E+00
   2.547072E+00  -2.493602E-02  -3.501803E-02
  -2.134376E-04  -3.391606E-01   9.906340E-06
  -4.494830E-02   7.139268E-05   1.197089E-03
   3.449464E+00  -2.702074E-03  -5.645284E-02
   1.160816E-02  -6.798029E-01  -2.655793E-05
  -5.411123E-02   7.736131E-06   8.886164E-04
   1.194916E+00
   2.447471E+00  -2.153820E-02  -3.336646E-02
  -3.139840E-04  -2.644368E-01   8.855789E-06
  -4.333937E-02   6.166461E-05   1.170096E-03
   3.524937E+00  -4.010648E-03  -5.771941E-02
   1.139258E-02  -6.524608E-01  -2.574663E-05
  -5.573259E-02   1.148262E-05   9.155806E-04
   1.211605E+00
   2.343914E+00  -1.851338E-02  -3.164574E-02
  -4.170003E-04  -1.942945E-01   7.957742E-06
  -4.165546E-02   5.300446E-05   1.141815E-03
   3.595816E+00  -4.752639E-03  -5.890995E-02
   1.119271E-02  -6.237359E-01  -2.516659E-05
  -5.727097E-02   1.360697E-05   9.411672E-04
   1.228294E+00
   2.236751E+00  -1.587287E-02  -2.986173E-02
  -5.232764E-04  -1.285988E-01   7.220533E-06
  -3.990269E-02   4.544458E-05   1.112348E-03
   3.661775E+00  -5.075730E-03  -6.001876E-02
   1.100498E-02  -5.939058E-01  -2.475886E-05
  -5.872311E-02   1.453199E-05   9.653171E-04
   1.244983E+00
   2.126371E+00  -1.360279E-02  -2.802087E-02
  -6.329009E-04  -6.720569E-02   6.641289E-06
  -3.808725E-02   3.894526E-05   1.081796E-03
   3.722552E+00  -5.101001E-03  -6.104123E-02
   1.082640E-02  -5.632291E-01  -2.447330E-05
  -6.008636E-02   1.460434E-05   9.879818E-04
   1.261672E+00
   2.013180E+00  -1.167402E-02  -2.612999E-02
  -7.454936E-04  -9.964214E-03   6.209697E-06
  -3.621532E-02   3.342313E-05   1.050263E-03
   3.777949E+00  -4.924129E-03  -6.197375E-02
   1.065449E-02  -5.319450E-01  -2.426893E-05
  -6.135867E-02   1.409795E-05   1.009122E-03
   1.278361E+00
   1.897592E+00  -1.004966E-02  -2.419602E-02
  -8.603947E-04   4.328243E-02   5.911073E-06
  -3.429294E-02   2.877251E-05   1.017849E-03
   3.827826E+00  -4.618223E-03  -6.281372E-02
   1.048733E-02  -5.002748E-01  -2.411353E-05
  -6.253854E-02   1.322213E-05   1.028710E-03
   1.295050E+00
   1.780019E+00  -8.690184E-03  -2.222585E-02
  -9.768090E-04   9.269543E-02   5.728692E-06
  -3.232604E-02   2.488030E-05   9.846541E-04
   3.872095E+00  -4.237350E-03  -6.355942E-02
   1.032345E-02  -4.684215E-01  -2.398271E-05
  -6.362494E-02   1.213168E-05   1.046722E-03
   1.311739E+00
   1.660858E+00  -7.556938E-03  -2.022622E-02
  -1.093909E-03   1.384391E-01   5.645461E-06
  -3.032033E-02   2.163577E-05   9.507738E-04
   3.910717E+00  -3.820181E-03  -6.420991E-02
   1.016179E-02  -4.365711E-01  -2.385868E-05
  -6.461731E-02   1.093731E-05   1.063145E-03
   1.328428E+00
   1.540493E+00  -6.614101E-03  -1.820360E-02
  -1.210905E-03   1.806800E-01   5.645026E-06
  -2.828131E-02   1.893640E-05   9.163012E-04
   3.943692E+00  -3.393356E-03  -6.476494E-02
   1.000163E-02  -4.048929E-01  -2.372909E-05
  -6.551546E-02   9.715296E-06   1.077971E-03
   1.345117E+00
   1.419285E+00  -5.829739E-03  -1.616415E-02
  -1.327084E-03   2.195854E-01   5.712431E-06
  -2.621422E-02   1.669074E-05   8.813256E-04
   3.971056E+00  -2.974411E-03  -6.522483E-02
   9.842497E-03  -3.735404E-01  -2.358583E-05
  -6.631954E-02   8.515842E-06   1.091200E-03
   1.361806E+00
   1.297575E+00  -5.176152E-03  -1.411368E-02
  -1.441831E-03   2.553231E-01   5.834463E-06
  -2.412406E-02   1.481950E-05   8.459324E-04
   3.992870E+00  -2.574184E-03  -6.559037E-02
   9.684100E-03  -3.426517E-01  -2.342403E-05
  -6.702998E-02   7.369979E-06   1.102835E-03
   1.378495E+00
   1.175681E+00  -4.629797E-03  -1.205765E-02
  -1.554639E-03   2.880600E-01   5.999751E-06
  -2.201557E-02   1.325527E-05   8.102030E-04
   4.009219E+00  -2.198730E-03  -6.586277E-02
